label,review
0,#云游攻略#美丽的云南，惬意的古镇，像飘渺的烟火，像绚烂的彩虹！踏上石板路，泛一叶扁舟去体验这些古老的遗韵吧，在古镇沉沉睡去，不知今夕何夕……云南古镇全地图，带给你最全最最新攻略，2012结束前走遍这些古镇吧！ [抓狂]http://t.cn/zjtrue9
1,@茶一萌萌 对了，8月8日是爸爸节，然后就是七夕了，奥运会闭幕也可以做做文章，话说昨天男人节你们做活动了么[嘻嘻]
0,目的性很强的人生往往很悲催！有些人就是这么悲催的活着，真让人失望。[汗][晕]
1,创意无限，浪漫无边[害羞] //@惠津子2011:这主意不错[哈哈]
0,#带着微博去旅行#一个凉字都不能形容六盘水的夏天了，大清早起来，我感觉到的是冷。此次行程带的全是T恤短裤，我的小伙伴儿们，快递一件羽绒服给我吧!@中国旅游报 @第一旅游网 @贵州省旅游局 @阿历克斯2010 @何欣怡-中国蛋宝宝 @木各涛涛V5 [抓狂][抓狂][抓狂] 我在:http://t.cn/zQr6fIc
1,黄山 宏村 温泉 旅游联合营销座谈会一重庆！共同展现黄山市丰富的旅游资源，人文景观！[鼓掌][给力]
0,感人！陪着掉几滴眼泪吧[泪]@Helena-Liu //@商芝语rebecca:[泪] //@北村:! //@杨锦麟:苦命的孩子，催人?下！ //@Luna乱乱: [泪] //@蔡嘉育Will: [泪] //@多啦厦门: [泪]
0,昨晚的评论没看 今天全没了。。。[怒] 无聊的举动。
1,是哦马哥，昨天就在泉城广场，这只小羊驼的名字叫“金刚”[哈哈]//@舜网马哥: @舜网 真的？//@新浪山东头条:草泥马在我大济南！[围观][哈哈]
0,回复@天使部落:#这周我在新加坡# [泪][泪]机票好贵的哦你懂吗??[泪][泪] 我会定期拍照然后@你们全部~ :) hahahahahaha 我妈已经帮我准备好一冰箱的榴莲了！！ //@天使部落:[鼓掌][鼓掌][鼓掌] 1年半不回家 要批评
0,@Eskey占星师 我不知道我出生的具体时刻，所以我没法算我的太阳星座和月亮星座[委屈]，这可怎么办！！[抓狂]想让你帮我占卜下都占不了！[抓狂]
0,#随手拍#哥打着飞机来到塔斯马尼亚岛来Frogmore Creek酿酒厂喝酒吃生蚝[馋嘴] 黑鲷鱼 羊排和牛扒喝了当地的黑比诺 霞多丽 还有葡萄味特浓的冰酒 哥赶脚喝美了但是还是清醒的，我明确的说生蚝我没吃够[泪][泪][泪]还要吃[馋嘴][馋嘴]@澳大利亚旅游局 @塔斯马尼亚旅游局官博 [爱你][爱你]
1,[鼓掌]新成就：超级水果忍者 @Cici-猫 @纠结的秃子 @纠结的秃婆 @吴景彦 @宋美妞Hellen
1,[吃惊][吃惊][吃惊]还是省着点吃吧。。[哈哈][哈哈]//@北京全攻略: [泪][泪][泪]
0,听说情侣之间喜欢用傻瓜，笨蛋之类的词语当昵称。我找到了暗恋的女孩，鼓起勇气叫她SB。结果她再也没有理会过我。。。在也不相信爱情了[泪]
1,[嘻嘻]//@田慎鹏:汪峰是谁？
1,此姓稀少，读音同旁，老家可是山东的？[呵呵] //@铜锣湾_陈智: //@常涤非:欢迎逢总！ //@铜锣湾_陈智: [鼓掌]  //@中国聂世威:与庞同音。贺逄兄！  //@梁飞建-商业地产酒店:是逄总吧？  //@青青河边草哪:[耶][耶]  //@山姆苏:[鼓掌][鼓掌]
1,这…… //@张晓龙先生: 啊哈哈哈哈哈！[哈哈]
0,不远在何处？茫茫天涯路。[泪] //@love钟萍:回复@哈戳戳:看来就在不远处[兔子]  //@哈戳戳:[爱你]钟老师，你赢了。[花心][鲜花]  //@love钟萍: @哈戳戳 就看你的了[打哈气]
1,#豆果下午茶#吃得起#茶叶蛋#的都是土豪！[哈哈]今儿下午茶太酷炫了！极致炫富做法，大家收好别掉了：http://t.cn/8stz49G
0,//@东方卫视电视剧: 【看一夏东方卫视，办一下人生大事】劲爆新闻啊！[抓狂]为了看到这一＂激情四射＂的画面，粉丝们收视率顶起啊！！[抓狂]7月15日东方卫视#我的经济适用男#火爆开演！[哈哈]
1,#边走边吃#【世界各地标志性圣诞美食】圣诞节，怎么能少得了一顿丰盛的大餐？英国圣诞火鸡、法国树干蛋糕、丹麦杏仁布丁......世界各地的标志性圣诞美食，吃货们，今晚你吃了什么？[嘻嘻]
1,恭喜[鼓掌] 以后去天津就只在这儿吃了[兔子]
0,我的牙快要了我的命了，疼啊啊啊啊啊啊啊啊啊啊啊啊~[抓狂]
1,朋友好客[鼓掌]我头晕[晕][晕]趁现在大脑还清醒，给各位朋友道晚安[月亮]
0,?？无奖竞猜哦～[哈哈]你看这两个娃是谁？猜完早点睡，官微菌也要下班回家洗洗继续加班了[泪]
0,大家周末愉快，偶生病了?，偶就不大愉快了。[抓狂] @阳澄湖大闸蟹网 的螃蟹也到了。无福消受了....哭...[泪][泪] 其中一只公蟹自己松绑了，横行啊！[威武][威武]
0,姑姑这是准备生日那天选美去//@石洋70后:哈哈哈穿口袋里的衣服，纸口袋当凉菜。 //@于谦:生日当天必须穿纸口袋吗？[衰]
0,@维维酱丶你支持不//@吸血鬼日?官?:?烈支持 CK 在一起！！！[抓狂][?你]
1,[晕]这个强[嘻嘻]
1,好，从今天起我每餐吃半饱[偷笑] //@李臻演员: 回复@宅女高珊:等待我批量生产给姐姐尝尝[嘻嘻] //@宅女高珊:貌似成功喽，小妞儿[馋嘴]
0,这么多@张歆艺 的签名海报，可没一张属于我！[泪]都是@十五她爸 给hers网友滴。
0,[衰]回国不会开车了 //@低头不语的世界:草
0,回复@sweet棉宝宝:南三环也禁不起大雨，平方还是太多呀。尤其拆迁区的电是隐患[衰] //@sweet棉宝宝:南三环有点大 //@胃怀天下:回复@苏格拉卡:这雨是怎么来的？目前得知西边、房山、青龙峡三个方向雨都很大，东南二环一般。北四环附近依旧平静[晕]  //@苏格拉卡:西边门这边现在下的非常大，大家注意点儿
0,亲，我受不了小亲亲的勾引啦[抓狂][抓狂][抓狂]
0,唉，MM说滴是啊！//@星冰乐1: ‘买了两包蟑螂药开始涮火锅’――只冲这点，我觉得这两个人shi得可惜了！现在有几个人敢说自己买的起房啊，能两个人开开心心的吃火锅不就行了！[衰]
0,好人不长命[泪]请支持正义善良志士！！！请大力转发
1,现在试运行状况良好，适时推出，欢迎大家下载哦[太开心]//@虾虾114:欢迎加盟公民记者团。[话筒]
1,真像啊[哈哈][哈哈]
1,[哈哈]笑点低的童鞋看我们节目要注意身体..[挖鼻屎]
0,我们偷了人家的菜，时光却偷了我们的青春……[泪]
1,[哈哈]//@沈阳张晶: //@李承鹏:请问央视网：我们索要官员的财产真相时，是你说的装B吗？我们批评动车追尾不该掩埋车头，是装B吗？我们认为人人应有公平的机会，是装B吗？我们希望新闻联播多说点真话，是装B吗？说到装B，宇宙无能出央视其右。
0,肉粽，好奇怪的产物[晕]
0,[衰]//@爱做饭的疯子: [衰]
1,呼呼，和老妈做个清洁做个美甲[爱你][耶]#美图秀秀Android版#
0,一定是打开方式不对，我才会半夜醒来卸妆继续睡[晕]
0,去hk，去食拉面 //@Eugene-Ho: 回复@伍餐肉:偷步！[抓狂][抓狂][抓狂] //@伍餐肉: @卢健生 @Eugene-Ho 前?部??告任?成功 @心泉之家 @食尚小米 @刘展耘 最近少?你? 接招吧
0,挺萌的呀。。怎么那么少人捧场。。[泪]
0,上火了，毁容了~[泪]
0,[伤心][伤心][伤心][蜡烛][蜡烛][蜡烛]//@肖育文:目前135人仍在急救，死亡27人。//@梅天毅: [蜡烛]时机选择：俩会前夕；地点选择：西南省会；作案人数：团伙作案。
1,不能争强好胜，继续做自己，[嘻嘻]缘来，圆去。继续相信。
0,#北京事儿#【请问北京的环境谁来维护？[失望]】@Maruko_无骨鱼：这个背着LV老外把整个过街天桥的小广告都给接撕下来了，表情还巨认真！[委屈]
1,//@爱旅游爱赣州: 中央四套出品，[good]展示赣州客家人文历史，将拍十二集，九月左右播出，期待中。//@客家情e:《客家足迹行》走进客家摇篮―赣州！[鼓掌]@爱旅游爱赣州 @江西风景独好 @江西赣州旅游 @赣州天下游 @赣州小编 @赣州同城会
0,[落叶][雪][伤心]
0,宝贝你要干嘛，照顾好自己哦，等你回来//@我是梁艺馨:回复  @王莹小慧 :[泪][泪][泪][泪][泪] // @王莹小慧 :不光表情，人也二
1,@歌手李雨儿 加油雨儿姐[耶][鼓掌][爱你]
1,[嘻嘻]我是60后//@新张利: 投机倒把？这么老的词，右边暴露年龄了！[哈哈] //@有为张:那是因为急，急着卖货，很多不会做生意的人，不懂消费者心理的人，想借着微信投机倒一把[嘻嘻]
1,爱这张（上面好多太空字）[哈哈]
0,【#百变爆料社#】据说，下周四晚十点【咖啡】们期待了很久的一个人来到了【百变大咖秀】的现场，[可怜][可怜]具体是谁？具体表演了啥？具体发生了啥？小编【咖啡豆】也就只能透露这么多了！[围观][衰]自己看图吧！不过这也有可能是【一段模仿哦？】到底是真是假呢？你猜啊！你猜啊！[挤眼][挤眼]
0,[抓狂] [抓狂] [抓狂] 受不了了~还是没躲过~晚上相亲！！！谁又好的建议啊~怒了！
1,[鼓掌] 越来越好！
0,傍晚我们正忙得水深火热，外国弟弟无聊地望着窗外来了句，外面的天空像画一样。。。[泪]
0,对！美好的开始！其实挺好的，你解脱了//@迈克尔_家南: 离别其实只是一个新的开始。不要难过，今天都不许哭，因为我们都为你新的开始在祝福.[萌萌甩帽] //@happy微笑心:[泪][泪][泪][泪][泪][泪]我今天心里可难受了！我本以为我心里挺轻松的！可真到这一天就不是了！
1,好吧！走起！ //@另一支火柴:这个必须列入议程[嘻嘻] //@忽然壹生:赶紧吧！！！//@好人文姬: 一起准备出发吧！ @忽然壹生 //@玉泉山畔: @喝星巴克的猫 @开心的唐小T @好人文姬 @另一支火柴 我们去延庆吧？吃柳沟的豆腐宴
0,看了重播，超爱这期，喜欢林志炫用音符娓娓道来一个凄美悲凉而由没有结局的故事[泪][泪][泪]。。。更喜欢辛晓琪用心演绎的领悟。。。虽然最喜欢还是宗盛大哥那版，但每每听到这首歌都会泪如泉涌[泪][泪][泪][呵呵]
0,优酷爱疯的A屁屁在2012末消失蒸发了[衰][衰][衰][哼][哼][吃惊][吃惊][吃惊]
0,又被抽了两管血，x-ray辐射给力。两个月被胸透两次，会不会变成秃子[衰]
0,难熬 //@瓦力的Eva:// @星座小王子 : [衰]
0,今天感冒的症状非常严重，快屎啦[泪]
0,会好起来的[泪]
1,来葡萄酒之乡，走葡萄酒之路，品葡萄酒[鼓掌] //@爱谢耳朵的小潘尼:#阿尔萨斯初印象#葡萄酒之乡，宁静而美丽，爱美酒的你怎能错过[哈哈]@虫草面八八 @ohnanawhatsmyname @xiah宝君
1,剧情梗概[哈哈]//@纤尘不染201241:@方舟子 率领千万大军坐阵搜狐疯咬北大才子@王牧笛 ――反被王小胖剥皮，方又气急败坏找小胖母亲、女友、领导及合作伙伴，见无人理睬，便满地打滚至满盘皆输，方骗只落得威风扫地，体无完肤。而今，小胖不理方骗了，他居然虚张声势嚷嚷要去衙门告状呢。[右哼哼]
1,印度，那是一座让人戒不掉的城～　（谢谢小艺[爱你]）
1,到了办公室，发现手机忘带了[太开心]
0,[泪]求偶遇宋冬野?求签名CD！！牛腩君用「VIP」专属的牛肉干换行嘛？
0,小日本，不带这么玩儿的！怎么可以指桑骂槐呢？！ //@六间房刘磊: 震惊！[吃惊]求辟谣！[怒]
0,[威武] //@分众陈金伟:从今天起我碰到也一定扶，自幼习武我怕你丫的？ //@麦克龙: 我碰到一定扶，敢跟老子打官司，奉陪到底，以暴易暴跟丫玩。 //@词作家曾鸣:在中国，敢扶老人的人真的越来越少了[泪]
0,[衰]@静吟我歌 @苹6219 //@新浪湖北: 【爱喝普洱茶的请擦亮双眼！】涉案嫌疑人租用北京华威北里小区地下室从事仿旧普洱茶的加工经营。执法人员现场查扣散装茶叶、茶砖、茶叶标签、精美包装盒、进销货票据、黑色鞋油、自制印章等涉案物品共计121箱。当你发现假冒窝点，请打12315举报！
0,[伤心][蜡烛] //@天堂乐队雷刚:无法之过！[怒][蜡烛][蜡烛] //@爱狗的潘洁-呼吁动物保护法:心碎了[泪]最最恶毒的语言已经不能诅咒这种恶行[怒]@平安北京@北京发布@壹基金@张林导演@天堂乐队雷刚 @与?同行@摄影师老凯//@阳光娘: 回复@韩嘉: 兽医@上善若水北京宠物医生宋楠 刚刚来过，小猫没救了
0,眉州东坡海参凉面。原来还可以酱紫搭配哦[晕]味道还不错。[爱你] 我在:http://t.cn/zHBuVju
0,//@丁来峰:日本鬼子都弱爆了。//@大尸凶的漫画: 必须严惩[怒]
1,[鼓掌] //@歌手含笑:支持！
0,妈的??今天明显点儿低???[失望]
0,"中午吃了麦当劳新出的德式烤肠双层牛堡.打开包装纸,面包坯色儿特深,一看就是烤糊了的.里面除了有点儿辣味儿的芥末酱以外,没有任何调味料.牛肉饼干巴巴的.烤肠儿的尺寸跟我食指一样细溜儿...电视广告里头的汉堡不长这样儿吧?[伤心][失望][怒] #麦当劳的坑爹汉堡#"
1,华少，你主持好声音就是为了念快板书的吧?[哈哈]
1,在淘宝上呼唤卖家，半晌回复一句“我妈妈不在家。”我回复“等回来再问，谢谢！”对方回复“不客气”。好可爱的“淘二代”！[抱抱]
0,这一年就这么过了？神儿还没回过来呢[晕]
0,[哈哈] //@范家小兔://@健康准妈妈：如果你未来的宝宝加入这伙皮猴组织，你会如何，我会...不知道啊！[抓狂]
0,[怒]丧尽天良//@孟庆德: //@朱又可: //@薛蛮子:可耻啊
0,地铁关门一刹那，我是蹦上去的，差点就被夹到[嘻嘻][嘻嘻][嘻嘻]我就汗了，上来一看坐反了，再仔细一看没错，我这小心脏啊！砰砰直跳！大清早的玩刺激[泪][泪][泪]
1,//@胡海钢:[哈哈][哈哈]
1,奖一本朝华社的书 //@成美: 有奖品么[偷笑]//@王三石王三石: [鼓掌]整理好了@ 我，秀秀朝华社的书[干杯]
0,每家民宿的菜品和菜价都差不多，不同的是各家有各家的味道，由于都是用家用煤气灶烹调，房东亲自下厨，保持的都是家常味道，拼的都是房东的手艺啦！不过真的很好吃、很纯粹！ //@勤劳的工作狂:确认这个是早餐吗？[哈哈]  //@彭涌_爱美食:没吃早饭呢，看见这个肚子抗议了。[泪]
1,@高胜宁 @刘桂平 @Queen_绵绵 @走神的狸狸 @李爽Candy @神话印象 @河北解放 @侯伯东 @京城浩子哥 @天津郭佳杰 @烧土大鱼 [哈哈]绳命宰鱼框环~~框环框环去呗~
0,吃着impossible 的巧克力，想念挂树的考拉[泪]
0,[cai拜拜]//@椰子真真: hahahahahahahah//@宋大璐: [晕]//@Miss姥姥: [挖鼻屎]
0,我在青岛栈桥海边，跑回宾馆居然没有浙江卫视[泪] 只好下楼吃宵夜了[馋嘴] 反正看不了了直接剧透：吉克直接晋级，袁娅唯，许海星，权振东 pk晋级，哈哈，你们看广告吧！ 我在:http://t.cn/zWnG8pv
0,[衰]//@黄珂hkcaphook: [泪]//@端木赐香三糊涂: 这就是传说中的胡折腾吗？//@vista看天下: 脂肪的战争
1,哈哈……祝二位生日快乐呀！[蛋糕][蛋糕][蛋糕][鼓掌][鼓掌][鼓掌][太阳][太阳][太阳]
1,我听完也惊了  呵呵  这段儿剪得不轻松吧~？不过，值！//@王小宁1018：踢球更给力好不好？[嘻嘻]
1,回复@新随人愿:[鼓掌]好嘞！！ //@新随人愿:回复@田源鸡:谢谢啦，等周末休息就去，哈哈...最爱冬天吃火锅！[哈哈]
0,@修泽吉巳 [泪]苦逼设计师的苦逼早餐加午餐，我们村方圆五里没有任何一家餐饮开业[泪]，客户这就要来
0,太坑爹了，到现在都没下雨，又被忽悠了，不然这时候我们正在露台happy呢[抓狂]你们说是不？@王玮Andy @amor27 @狐狸汪汪 @李小妮  @刘炫SixerMiron @葛绿克 @张八叉 @NadiaFeng @张际星Jessie
